;Date;Index;Value
2123;06/01/2019;Fechamento;6.395979
2124;07/01/2019;Fechamento;6.291411
2125;08/01/2019;Fechamento;6.640054
2126;09/01/2019;Fechamento;6.641550
2127;10/01/2019;Fechamento;5.915919
2128;11/01/2019;Fechamento;6.075342
2129;12/01/2019;Fechamento;5.976965
2130;13/01/2019;Fechamento;5.568757
2131;14/01/2019;Fechamento;6.159282
2132;15/01/2019;Fechamento;5.919048
2133;16/01/2019;Fechamento;6.186014
2134;17/01/2019;Fechamento;6.417832
2135;18/01/2019;Fechamento;6.563040
2136;19/01/2019;Fechamento;6.635449
2137;20/01/2019;Fechamento;6.493869
2138;21/01/2019;Fechamento;6.553025
2139;22/01/2019;Fechamento;6.523199
2140;23/01/2019;Fechamento;6.541402
2141;24/01/2019;Fechamento;6.505792
2142;25/01/2019;Fechamento;6.737325
2143;26/01/2019;Fechamento;7.006565
2144;27/01/2019;Fechamento;7.088199
2145;28/01/2019;Fechamento;6.206182
2146;29/01/2019;Fechamento;6.181670
2147;30/01/2019;Fechamento;6.174529
2148;31/01/2019;Fechamento;6.268436
2149;01/02/2019;Fechamento;6.562617
2150;02/02/2019;Fechamento;6.891695
2151;03/02/2019;Fechamento;6.738165
2152;04/02/2019;Fechamento;7.100500
2153;05/02/2019;Fechamento;7.819810
2154;06/02/2019;Fechamento;8.086174
2155;07/02/2019;Fechamento;7.730325
2156;08/02/2019;Fechamento;8.575567
2157;09/02/2019;Fechamento;8.871357
2158;10/02/2019;Fechamento;9.211540
2159;11/02/2019;Fechamento;9.551809
2160;12/02/2019;Fechamento;9.341781
2161;13/02/2019;Fechamento;8.941073
2162;14/02/2019;Fechamento;8.782048
2163;15/02/2019;Fechamento;9.273832
2164;16/02/2019;Fechamento;9.129251
2165;17/02/2019;Fechamento;9.216046
2166;18/02/2019;Fechamento;9.634436
2167;19/02/2019;Fechamento;10.563078
2168;20/02/2019;Fechamento;10.966056
2169;21/02/2019;Fechamento;10.492892
2170;22/02/2019;Fechamento;10.837115
2171;23/02/2019;Fechamento;10.781801
2172;24/02/2019;Fechamento;10.113093
2173;25/02/2019;Fechamento;9.842012
2174;26/02/2019;Fechamento;9.521595
2175;27/02/2019;Fechamento;9.899132
2176;28/02/2019;Fechamento;10.365178
2177;01/03/2019;Fechamento;11.393217
2178;02/03/2019;Fechamento;11.869744
2179;03/03/2019;Fechamento;11.537903
2180;04/03/2019;Fechamento;11.545945
2181;05/03/2019;Fechamento;13.811967
2182;06/03/2019;Fechamento;14.517946
2183;07/03/2019;Fechamento;15.145886
2184;08/03/2019;Fechamento;14.366936
2185;09/03/2019;Fechamento;14.565879
2186;10/03/2019;Fechamento;14.494439
2187;11/03/2019;Fechamento;14.514414
2188;12/03/2019;Fechamento;15.406131
2189;13/03/2019;Fechamento;15.115124
2190;14/03/2019;Fechamento;15.051104
2191;15/03/2019;Fechamento;15.077102
2192;16/03/2019;Fechamento;16.119011
2193;17/03/2019;Fechamento;15.761146
2194;18/03/2019;Fechamento;15.682012
2195;19/03/2019;Fechamento;15.693595
2196;20/03/2019;Fechamento;15.280023
2197;21/03/2019;Fechamento;14.517393
2198;22/03/2019;Fechamento;15.266424
2199;23/03/2019;Fechamento;15.235995
2200;24/03/2019;Fechamento;17.285357
2201;25/03/2019;Fechamento;16.841007
2202;26/03/2019;Fechamento;16.335665
2203;27/03/2019;Fechamento;16.781343
2204;28/03/2019;Fechamento;16.805330
2205;29/03/2019;Fechamento;16.510141
2206;30/03/2019;Fechamento;16.932213
2207;31/03/2019;Fechamento;17.401670
2208;01/04/2019;Fechamento;17.950502
2209;02/04/2019;Fechamento;19.789783
2210;03/04/2019;Fechamento;18.753063
2211;04/04/2019;Fechamento;19.142689
2212;05/04/2019;Fechamento;19.453466
2213;06/04/2019;Fechamento;19.115629
2214;07/04/2019;Fechamento;19.110271
2215;08/04/2019;Fechamento;18.113703
2216;09/04/2019;Fechamento;18.435053
2217;10/04/2019;Fechamento;18.248579
2218;11/04/2019;Fechamento;17.700480
2219;12/04/2019;Fechamento;18.434271
2220;13/04/2019;Fechamento;18.719797
2221;14/04/2019;Fechamento;19.492020
2222;15/04/2019;Fechamento;19.402426
2223;16/04/2019;Fechamento;19.827456
2224;17/04/2019;Fechamento;19.603350
2225;18/04/2019;Fechamento;22.038479
2226;19/04/2019;Fechamento;24.475281
2227;20/04/2019;Fechamento;25.007528
2228;21/04/2019;Fechamento;24.193829
2229;22/04/2019;Fechamento;23.908110
2230;23/04/2019;Fechamento;22.876261
2231;24/04/2019;Fechamento;23.129068
2232;25/04/2019;Fechamento;22.243107
2233;26/04/2019;Fechamento;22.869429
2234;27/04/2019;Fechamento;22.341587
2235;28/04/2019;Fechamento;22.899340
2236;29/04/2019;Fechamento;21.705067
2237;30/04/2019;Fechamento;22.127836
2238;01/05/2019;Fechamento;21.953621
2239;02/05/2019;Fechamento;23.591930
2240;03/05/2019;Fechamento;23.749628
2241;04/05/2019;Fechamento;22.884832
2242;05/05/2019;Fechamento;23.019953
2243;06/05/2019;Fechamento;22.206635
2244;07/05/2019;Fechamento;20.864180
2245;08/05/2019;Fechamento;20.752676
2246;09/05/2019;Fechamento;18.828356
2247;10/05/2019;Fechamento;19.598108
2248;11/05/2019;Fechamento;21.049442
2249;12/05/2019;Fechamento;20.830297
2250;13/05/2019;Fechamento;23.811028
2251;14/05/2019;Fechamento;23.626419
2252;15/05/2019;Fechamento;26.894939
2253;16/05/2019;Fechamento;26.325806
2254;17/05/2019;Fechamento;25.682571
2255;18/05/2019;Fechamento;28.396793
2256;19/05/2019;Fechamento;29.412844
2257;20/05/2019;Fechamento;29.305387
2258;21/05/2019;Fechamento;32.007378
2259;22/05/2019;Fechamento;31.422043
2260;23/05/2019;Fechamento;31.515736
2261;24/05/2019;Fechamento;33.841393
2262;25/05/2019;Fechamento;35.053101
2263;26/05/2019;Fechamento;34.104851
2264;27/05/2019;Fechamento;33.680679
2265;28/05/2019;Fechamento;33.360947
2266;29/05/2019;Fechamento;33.744354
2267;30/05/2019;Fechamento;32.291065
2268;31/05/2019;Fechamento;32.748165
2269;01/06/2019;Fechamento;33.013649
2270;02/06/2019;Fechamento;33.174049
2271;03/06/2019;Fechamento;31.391956
2272;04/06/2019;Fechamento;29.380625
2273;05/06/2019;Fechamento;31.006264
2274;06/06/2019;Fechamento;31.480104
2275;07/06/2019;Fechamento;31.587482
2276;08/06/2019;Fechamento;32.066322
2277;09/06/2019;Fechamento;30.558287
2278;10/06/2019;Fechamento;32.064728
2279;11/06/2019;Fechamento;32.262657
2280;12/06/2019;Fechamento;34.686386
2281;13/06/2019;Fechamento;35.143143
2282;14/06/2019;Fechamento;33.076382
2283;15/06/2019;Fechamento;32.825863
2284;16/06/2019;Fechamento;32.402725
2285;17/06/2019;Fechamento;33.917877
2286;18/06/2019;Fechamento;34.339508
2287;19/06/2019;Fechamento;35.287197
2288;20/06/2019;Fechamento;36.726063
2289;21/06/2019;Fechamento;38.815918
2290;22/06/2019;Fechamento;37.799755
2291;23/06/2019;Fechamento;37.134727
2292;24/06/2019;Fechamento;37.433640
2293;25/06/2019;Fechamento;36.008289
2294;26/06/2019;Fechamento;35.698311
2295;27/06/2019;Fechamento;33.823589
2296;28/06/2019;Fechamento;34.549740
2297;29/06/2019;Fechamento;35.360107
2298;30/06/2019;Fechamento;32.442482
2299;01/07/2019;Fechamento;32.922298
2300;02/07/2019;Fechamento;32.009235
2301;03/07/2019;Fechamento;32.667500
2302;04/07/2019;Fechamento;32.893326
2303;05/07/2019;Fechamento;32.713165
2304;06/07/2019;Fechamento;32.530941
2305;07/07/2019;Fechamento;33.241062
2306;08/07/2019;Fechamento;33.469681
2307;09/07/2019;Fechamento;32.707649
2308;10/07/2019;Fechamento;31.477377
2309;11/07/2019;Fechamento;29.641972
2310;12/07/2019;Fechamento;31.694330
2311;13/07/2019;Fechamento;31.506933
2312;14/07/2019;Fechamento;28.924282
2313;15/07/2019;Fechamento;28.393448
2314;16/07/2019;Fechamento;25.525009
2315;17/07/2019;Fechamento;27.219601
2316;18/07/2019;Fechamento;28.922812
2317;19/07/2019;Fechamento;29.078394
2318;20/07/2019;Fechamento;30.872244
2319;21/07/2019;Fechamento;30.519543
2320;22/07/2019;Fechamento;30.634586
2321;23/07/2019;Fechamento;29.585196
2322;24/07/2019;Fechamento;29.163717
2323;25/07/2019;Fechamento;29.002432
2324;26/07/2019;Fechamento;28.979189
2325;27/07/2019;Fechamento;27.885626
2326;28/07/2019;Fechamento;27.835171
2327;29/07/2019;Fechamento;27.203272
2328;30/07/2019;Fechamento;26.942305
2329;31/07/2019;Fechamento;27.644558
2330;01/08/2019;Fechamento;28.773273
2331;02/08/2019;Fechamento;28.038483
2332;03/08/2019;Fechamento;27.889860
2333;04/08/2019;Fechamento;27.556162
2334;05/08/2019;Fechamento;28.011879
2335;06/08/2019;Fechamento;27.638088
2336;07/08/2019;Fechamento;29.354368
2337;08/08/2019;Fechamento;30.832846
2338;09/08/2019;Fechamento;29.961473
2339;10/08/2019;Fechamento;29.681858
2340;11/08/2019;Fechamento;30.057255
2341;12/08/2019;Fechamento;30.166882
2342;13/08/2019;Fechamento;29.466278
2343;14/08/2019;Fechamento;27.105581
2344;15/08/2019;Fechamento;28.043447
2345;16/08/2019;Fechamento;27.644571
2346;17/08/2019;Fechamento;27.480522
2347;18/08/2019;Fechamento;27.932446
2348;19/08/2019;Fechamento;28.809004
2349;20/08/2019;Fechamento;28.167490
2350;21/08/2019;Fechamento;26.993715
2351;22/08/2019;Fechamento;27.089191
2352;23/08/2019;Fechamento;27.170530
2353;24/08/2019;Fechamento;26.495663
2354;25/08/2019;Fechamento;26.131847
2355;26/08/2019;Fechamento;26.108330
2356;27/08/2019;Fechamento;25.688978
2357;28/08/2019;Fechamento;23.702868
2358;29/08/2019;Fechamento;21.889606
2359;30/08/2019;Fechamento;22.218857
2360;31/08/2019;Fechamento;21.265915
2361;01/09/2019;Fechamento;21.568670
2362;02/09/2019;Fechamento;22.767134
2363;03/09/2019;Fechamento;22.514540
2364;04/09/2019;Fechamento;21.796309
2365;05/09/2019;Fechamento;22.761099
2366;06/09/2019;Fechamento;22.153149
2367;07/09/2019;Fechamento;22.548977
2368;08/09/2019;Fechamento;22.561689
2369;09/09/2019;Fechamento;22.287390
2370;10/09/2019;Fechamento;21.911144
2371;11/09/2019;Fechamento;20.899321
2372;12/09/2019;Fechamento;20.922277
2373;13/09/2019;Fechamento;20.887466
2374;14/09/2019;Fechamento;21.071585
2375;15/09/2019;Fechamento;20.598940
2376;16/09/2019;Fechamento;20.398512
2377;17/09/2019;Fechamento;21.005367
2378;18/09/2019;Fechamento;22.255444
2379;19/09/2019;Fechamento;21.614601
2380;20/09/2019;Fechamento;21.371471
2381;21/09/2019;Fechamento;21.082180
2382;22/09/2019;Fechamento;20.525558
2383;23/09/2019;Fechamento;19.485477
2384;24/09/2019;Fechamento;16.067690
2385;25/09/2019;Fechamento;16.258373
2386;26/09/2019;Fechamento;15.459808
2387;27/09/2019;Fechamento;15.790263
2388;28/09/2019;Fechamento;15.851419
2389;29/09/2019;Fechamento;15.305100
2390;30/09/2019;Fechamento;15.862675
2391;01/10/2019;Fechamento;15.903211
2392;02/10/2019;Fechamento;15.950048
2393;03/10/2019;Fechamento;15.726760
2394;04/10/2019;Fechamento;15.755114
2395;05/10/2019;Fechamento;15.723580
2396;06/10/2019;Fechamento;15.348980
2397;07/10/2019;Fechamento;16.134346
2398;08/10/2019;Fechamento;16.108192
2399;09/10/2019;Fechamento;17.806580
2400;10/10/2019;Fechamento;17.571154
2401;11/10/2019;Fechamento;16.709532
2402;12/10/2019;Fechamento;17.277906
2403;13/10/2019;Fechamento;18.308025
2404;14/10/2019;Fechamento;18.459478
2405;15/10/2019;Fechamento;18.544653
2406;16/10/2019;Fechamento;17.840050
2407;17/10/2019;Fechamento;18.570269
2408;18/10/2019;Fechamento;18.254192
2409;19/10/2019;Fechamento;18.288546
2410;20/10/2019;Fechamento;18.437923
2411;21/10/2019;Fechamento;18.305550
2412;22/10/2019;Fechamento;18.195602
2413;23/10/2019;Fechamento;16.711174
2414;24/10/2019;Fechamento;16.891573
2415;25/10/2019;Fechamento;18.616058
2416;26/10/2019;Fechamento;18.889704
2417;27/10/2019;Fechamento;19.345646
2418;28/10/2019;Fechamento;19.758320
2419;29/10/2019;Fechamento;20.477106
2420;30/10/2019;Fechamento;20.086950
2421;31/10/2019;Fechamento;20.000233
2422;01/11/2019;Fechamento;20.021502
2423;02/11/2019;Fechamento;20.266994
2424;03/11/2019;Fechamento;20.206045
2425;04/11/2019;Fechamento;20.737982
2426;05/11/2019;Fechamento;20.724674
2427;06/11/2019;Fechamento;20.817923
2428;07/11/2019;Fechamento;20.646936
2429;08/11/2019;Fechamento;19.690773
2430;09/11/2019;Fechamento;19.735447
2431;10/11/2019;Fechamento;20.481758
2432;11/11/2019;Fechamento;20.133141
2433;12/11/2019;Fechamento;20.857447
2434;13/11/2019;Fechamento;21.250431
2435;14/11/2019;Fechamento;21.264700
2436;15/11/2019;Fechamento;20.316225
2437;16/11/2019;Fechamento;20.282654
2438;17/11/2019;Fechamento;20.260794
2439;18/11/2019;Fechamento;19.316870
2440;19/11/2019;Fechamento;18.703299
2441;20/11/2019;Fechamento;18.172274
2442;21/11/2019;Fechamento;16.840218
2443;22/11/2019;Fechamento;15.581703
2444;23/11/2019;Fechamento;16.419500
2445;24/11/2019;Fechamento;15.278765
2446;25/11/2019;Fechamento;15.267364
2447;26/11/2019;Fechamento;15.527255
2448;27/11/2019;Fechamento;16.098288
2449;28/11/2019;Fechamento;15.683207
2450;29/11/2019;Fechamento;16.273304
2451;30/11/2019;Fechamento;15.715951
2452;01/12/2019;Fechamento;15.496336
2453;02/12/2019;Fechamento;15.191858
2454;03/12/2019;Fechamento;15.309556
2455;04/12/2019;Fechamento;15.279978
2456;05/12/2019;Fechamento;15.762839
2457;06/12/2019;Fechamento;15.711299
2458;07/12/2019;Fechamento;15.667086
2459;08/12/2019;Fechamento;15.674523
2460;09/12/2019;Fechamento;15.448539
2461;10/12/2019;Fechamento;14.958870
2462;11/12/2019;Fechamento;14.824551
2463;12/12/2019;Fechamento;14.818167
2464;13/12/2019;Fechamento;14.878744
2465;14/12/2019;Fechamento;14.505015
2466;15/12/2019;Fechamento;14.490446
2467;16/12/2019;Fechamento;13.558786
2468;17/12/2019;Fechamento;12.386941
2469;18/12/2019;Fechamento;13.535260
2470;19/12/2019;Fechamento;13.445779
2471;20/12/2019;Fechamento;13.570779
2472;21/12/2019;Fechamento;13.380659
2473;22/12/2019;Fechamento;13.835881
2474;23/12/2019;Fechamento;13.369034
2475;24/12/2019;Fechamento;13.444571
2476;25/12/2019;Fechamento;13.174839
2477;26/12/2019;Fechamento;13.208636
2478;27/12/2019;Fechamento;13.362720
2479;28/12/2019;Fechamento;13.705417
2480;29/12/2019;Fechamento;14.150045
2481;30/12/2019;Fechamento;13.947442
2482;31/12/2019;Fechamento;13.727642
2483;01/01/2020;Fechamento;13.689083
2484;02/01/2020;Fechamento;13.027011
2485;03/01/2020;Fechamento;13.660452
2486;04/01/2020;Fechamento;13.891512
2487;05/01/2020;Fechamento;14.111019
2488;06/01/2020;Fechamento;14.957808
2489;07/01/2020;Fechamento;15.009250
2490;08/01/2020;Fechamento;14.602934
2491;09/01/2020;Fechamento;14.498314
2492;10/01/2020;Fechamento;15.025826
2493;11/01/2020;Fechamento;14.946328
2494;12/01/2020;Fechamento;15.322083
2495;13/01/2020;Fechamento;15.227272
2496;14/01/2020;Fechamento;16.626122
2497;15/01/2020;Fechamento;17.654812
2498;16/01/2020;Fechamento;17.076946
2499;17/01/2020;Fechamento;18.135199
2500;18/01/2020;Fechamento;17.823919
2501;19/01/2020;Fechamento;17.369253
2502;20/01/2020;Fechamento;17.325275
2503;21/01/2020;Fechamento;18.127666
2504;22/01/2020;Fechamento;17.798361
2505;23/01/2020;Fechamento;17.021404
2506;24/01/2020;Fechamento;17.047409
2507;25/01/2020;Fechamento;16.976107
2508;26/01/2020;Fechamento;17.438633
2509;27/01/2020;Fechamento;17.691341
2510;28/01/2020;Fechamento;18.115135
2511;29/01/2020;Fechamento;17.912777
2512;30/01/2020;Fechamento;18.590408
2513;31/01/2020;Fechamento;18.210979
2514;01/02/2020;Fechamento;18.218321
2515;02/02/2020;Fechamento;18.448185
2516;03/02/2020;Fechamento;18.462755
2517;04/02/2020;Fechamento;18.177366
2518;05/02/2020;Fechamento;19.215050
2519;06/02/2020;Fechamento;20.595263
2520;07/02/2020;Fechamento;22.062258
2521;08/02/2020;Fechamento;21.782419
2522;09/02/2020;Fechamento;24.308561
2523;10/02/2020;Fechamento;25.218315
2524;11/02/2020;Fechamento;25.637403
2525;12/02/2020;Fechamento;26.466763
2526;13/02/2020;Fechamento;25.440100
2527;14/02/2020;Fechamento;26.296959
2528;15/02/2020;Fechamento;24.149651
2529;16/02/2020;Fechamento;23.466389
2530;17/02/2020;Fechamento;23.551378
2531;18/02/2020;Fechamento;24.058178
2532;19/02/2020;Fechamento;22.333511
2533;20/02/2020;Fechamento;22.229147
2534;21/02/2020;Fechamento;22.184877
2535;22/02/2020;Fechamento;21.968481
2536;23/02/2020;Fechamento;22.828871
2537;24/02/2020;Fechamento;22.044127
2538;25/02/2020;Fechamento;20.342470
2539;26/02/2020;Fechamento;18.799131
2540;27/02/2020;Fechamento;19.122568
2541;28/02/2020;Fechamento;18.854837
2542;29/02/2020;Fechamento;19.584091
2543;01/03/2020;Fechamento;18.963232
2544;02/03/2020;Fechamento;19.814064
2545;03/03/2020;Fechamento;19.637190
2546;04/03/2020;Fechamento;19.959188
2547;05/03/2020;Fechamento;20.802031
2548;06/03/2020;Fechamento;21.288389
2549;07/03/2020;Fechamento;20.179567
2550;08/03/2020;Fechamento;16.974066
2551;09/03/2020;Fechamento;16.570744
2552;10/03/2020;Fechamento;16.875654
2553;11/03/2020;Fechamento;16.524834
2554;12/03/2020;Fechamento;9.600166
2555;13/03/2020;Fechamento;10.833057
2556;14/03/2020;Fechamento;10.140449
2557;15/03/2020;Fechamento;10.436018
2558;16/03/2020;Fechamento;9.386050
2559;17/03/2020;Fechamento;10.077175
2560;18/03/2020;Fechamento;10.119137
2561;19/03/2020;Fechamento;12.279640
2562;20/03/2020;Fechamento;11.875867
2563;21/03/2020;Fechamento;12.057991
2564;22/03/2020;Fechamento;11.158228
2565;23/03/2020;Fechamento;12.117715
2566;24/03/2020;Fechamento;12.401220
2567;25/03/2020;Fechamento;12.324300
2568;26/03/2020;Fechamento;13.217611
2569;27/03/2020;Fechamento;12.523257
2570;28/03/2020;Fechamento;12.193113
2571;29/03/2020;Fechamento;11.441221
2572;30/03/2020;Fechamento;12.286843
2573;31/03/2020;Fechamento;12.581606
2574;01/04/2020;Fechamento;12.741603
2575;02/04/2020;Fechamento;13.066639
2576;03/04/2020;Fechamento;13.373008
2577;04/04/2020;Fechamento;13.824528
2578;05/04/2020;Fechamento;13.734116
2579;06/04/2020;Fechamento;15.084521
2580;07/04/2020;Fechamento;14.681547
2581;08/04/2020;Fechamento;15.056076
2582;09/04/2020;Fechamento;15.062604
2583;10/04/2020;Fechamento;13.737724
2584;11/04/2020;Fechamento;13.804288
2585;12/04/2020;Fechamento;14.375111
2586;13/04/2020;Fechamento;15.034427
2587;14/04/2020;Fechamento;15.525076
2588;15/04/2020;Fechamento;14.593927
2589;16/04/2020;Fechamento;15.702730
2590;17/04/2020;Fechamento;
2591;18/04/2020;Fechamento;16.593172
2592;19/04/2020;Fechamento;16.139933
2593;20/04/2020;Fechamento;15.085403
2594;21/04/2020;Fechamento;15.205772
2595;22/04/2020;Fechamento;15.693160
2596;23/04/2020;Fechamento;16.006208
2597;24/04/2020;Fechamento;16.016418
2598;25/04/2020;Fechamento;16.305418
2599;26/04/2020;Fechamento;16.383768
2600;27/04/2020;Fechamento;16.463215
2601;28/04/2020;Fechamento;16.444286
2602;29/04/2020;Fechamento;17.493774
2603;30/04/2020;Fechamento;17.033976
2604;01/05/2020;Fechamento;17.564993
2605;02/05/2020;Fechamento;17.584904
2606;03/05/2020;Fechamento;17.126299
2607;04/05/2020;Fechamento;17.100756
2608;05/05/2020;Fechamento;16.919775
2609;06/05/2020;Fechamento;16.657045
2610;07/05/2020;Fechamento;17.013199
2611;08/05/2020;Fechamento;17.241476
2612;09/05/2020;Fechamento;16.935961
2613;10/05/2020;Fechamento;15.295669
2614;11/05/2020;Fechamento;15.097545
2615;12/05/2020;Fechamento;15.741054
2616;13/05/2020;Fechamento;16.138878
2617;14/05/2020;Fechamento;16.357800
2618;15/05/2020;Fechamento;15.754374
2619;16/05/2020;Fechamento;16.051781
2620;17/05/2020;Fechamento;16.314646
2621;18/05/2020;Fechamento;16.636265
2622;19/05/2020;Fechamento;17.154663
2623;20/05/2020;Fechamento;16.888025
2624;21/05/2020;Fechamento;16.122381
2625;22/05/2020;Fechamento;16.639593
2626;23/05/2020;Fechamento;16.588194
2627;24/05/2020;Fechamento;16.083439
2628;25/05/2020;Fechamento;16.400908
2629;26/05/2020;Fechamento;16.212547
2630;27/05/2020;Fechamento;16.493284
2631;28/05/2020;Fechamento;17.059340
2632;29/05/2020;Fechamento;17.041630
2633;30/05/2020;Fechamento;17.743418
2634;31/05/2020;Fechamento;17.040472
2635;01/06/2020;Fechamento;17.914942
2636;02/06/2020;Fechamento;17.239304
2637;03/06/2020;Fechamento;17.545404
2638;04/06/2020;Fechamento;17.565874
2639;05/06/2020;Fechamento;17.688786
2640;06/06/2020;Fechamento;17.535934
2641;07/06/2020;Fechamento;17.447035
2642;08/06/2020;Fechamento;17.393030
2643;09/06/2020;Fechamento;17.435377
2644;10/06/2020;Fechamento;17.410467
2645;11/06/2020;Fechamento;16.308926
2646;12/06/2020;Fechamento;16.669140
2647;13/06/2020;Fechamento;16.823734
2648;14/06/2020;Fechamento;16.656242
2649;15/06/2020;Fechamento;16.384802
2650;16/06/2020;Fechamento;16.421957
2651;17/06/2020;Fechamento;16.402542
2652;18/06/2020;Fechamento;16.208590
2653;19/06/2020;Fechamento;15.907086
2654;20/06/2020;Fechamento;16.047560
2655;21/06/2020;Fechamento;16.001226
2656;22/06/2020;Fechamento;16.475288
2657;23/06/2020;Fechamento;16.422567
2658;24/06/2020;Fechamento;16.026758
2659;25/06/2020;Fechamento;15.922709
2660;26/06/2020;Fechamento;15.749224
2661;27/06/2020;Fechamento;15.185254
2662;28/06/2020;Fechamento;15.420089
2663;29/06/2020;Fechamento;15.505232
2664;30/06/2020;Fechamento;15.413582
2665;01/07/2020;Fechamento;15.829460
2666;02/07/2020;Fechamento;15.538490
2667;03/07/2020;Fechamento;15.291962
2668;04/07/2020;Fechamento;15.552981
2669;05/07/2020;Fechamento;15.480226
2670;06/07/2020;Fechamento;16.296770
2671;07/07/2020;Fechamento;16.770226
2672;08/07/2020;Fechamento;17.227657
2673;09/07/2020;Fechamento;16.884869
2674;10/07/2020;Fechamento;17.261251
2675;11/07/2020;Fechamento;17.622179
2676;12/07/2020;Fechamento;18.236546
2677;13/07/2020;Fechamento;18.409563
2678;14/07/2020;Fechamento;18.082909
2679;15/07/2020;Fechamento;17.591215
2680;16/07/2020;Fechamento;17.143843
2681;17/07/2020;Fechamento;17.084974
2682;18/07/2020;Fechamento;17.126711
2683;19/07/2020;Fechamento;17.955778
2684;20/07/2020;Fechamento;17.484709
2685;21/07/2020;Fechamento;17.715408
2686;22/07/2020;Fechamento;18.091908
2687;23/07/2020;Fechamento;18.673296
2688;24/07/2020;Fechamento;19.152901
2689;25/07/2020;Fechamento;19.776423
2690;26/07/2020;Fechamento;19.521025
2691;27/07/2020;Fechamento;19.620329
2692;28/07/2020;Fechamento;20.173548
2693;29/07/2020;Fechamento;19.895590
2694;30/07/2020;Fechamento;20.012735
2695;31/07/2020;Fechamento;20.668146
2696;01/08/2020;Fechamento;21.530432
2697;02/08/2020;Fechamento;20.944887
2698;03/08/2020;Fechamento;22.055012
2699;04/08/2020;Fechamento;22.282585
2700;05/08/2020;Fechamento;23.336218
2701;06/08/2020;Fechamento;22.707661
2702;07/08/2020;Fechamento;22.311546
2703;08/08/2020;Fechamento;22.878119
2704;09/08/2020;Fechamento;22.475536
2705;10/08/2020;Fechamento;22.613796
2706;11/08/2020;Fechamento;21.256945
2707;12/08/2020;Fechamento;21.751450
2708;13/08/2020;Fechamento;22.075544
2709;14/08/2020;Fechamento;23.069792
2710;15/08/2020;Fechamento;23.021751
2711;16/08/2020;Fechamento;23.497103
2712;17/08/2020;Fechamento;23.510103
2713;18/08/2020;Fechamento;23.067181
2714;19/08/2020;Fechamento;22.310396
2715;20/08/2020;Fechamento;23.092575
2716;21/08/2020;Fechamento;22.128994
2717;22/08/2020;Fechamento;22.239820
2718;23/08/2020;Fechamento;21.870842
2719;24/08/2020;Fechamento;22.605852
2720;25/08/2020;Fechamento;21.475367
2721;26/08/2020;Fechamento;22.277306
2722;27/08/2020;Fechamento;23.080753
2723;28/08/2020;Fechamento;23.133812
2724;29/08/2020;Fechamento;23.011272
2725;30/08/2020;Fechamento;23.644915
2726;31/08/2020;Fechamento;23.193050
2727;01/09/2020;Fechamento;24.822096
2728;02/09/2020;Fechamento;24.690363
2729;03/09/2020;Fechamento;20.619886
2730;04/09/2020;Fechamento;21.056107
2731;05/09/2020;Fechamento;19.478767
2732;06/09/2020;Fechamento;23.190662
2733;07/09/2020;Fechamento;22.393307
2734;08/09/2020;Fechamento;23.190248
2735;09/09/2020;Fechamento;24.530291
2736;10/09/2020;Fechamento;24.559889
2737;11/09/2020;Fechamento;25.451414
2738;12/09/2020;Fechamento;28.529848
2739;13/09/2020;Fechamento;31.058630
2740;14/09/2020;Fechamento;31.178642
2741;15/09/2020;Fechamento;27.202391
2742;16/09/2020;Fechamento;27.964594
2743;17/09/2020;Fechamento;26.993130
2744;18/09/2020;Fechamento;27.399481
2745;19/09/2020;Fechamento;27.251112
2746;20/09/2020;Fechamento;26.392134
2747;21/09/2020;Fechamento;23.267879
2748;22/09/2020;Fechamento;24.100740
2749;23/09/2020;Fechamento;22.872679
2750;24/09/2020;Fechamento;24.622034
2751;25/09/2020;Fechamento;24.678379
2752;26/09/2020;Fechamento;26.238441
2753;27/09/2020;Fechamento;26.239866
2754;28/09/2020;Fechamento;26.984694
2755;29/09/2020;Fechamento;28.852825
2756;30/09/2020;Fechamento;29.330982
2757;01/10/2020;Fechamento;27.470755
2758;02/10/2020;Fechamento;27.320980
2759;03/10/2020;Fechamento;28.271854
2760;04/10/2020;Fechamento;29.064274
2761;05/10/2020;Fechamento;28.658798
2762;06/10/2020;Fechamento;27.767237
2763;07/10/2020;Fechamento;27.758896
2764;08/10/2020;Fechamento;27.749296
2765;09/10/2020;Fechamento;
2766;10/10/2020;Fechamento;28.312487
2767;11/10/2020;Fechamento;28.555580
2768;12/10/2020;Fechamento;
2769;13/10/2020;Fechamento;
2770;14/10/2020;Fechamento;30.912119
2771;15/10/2020;Fechamento;31.295864
2772;16/10/2020;Fechamento;29.994900
2773;17/10/2020;Fechamento;30.248236
2774;18/10/2020;Fechamento;30.659523
2775;19/10/2020;Fechamento;29.925068
2776;20/10/2020;Fechamento;28.803444
2777;21/10/2020;Fechamento;29.772354
2778;22/10/2020;Fechamento;30.658192
2779;23/10/2020;Fechamento;30.633961
2780;24/10/2020;Fechamento;30.588821
2781;25/10/2020;Fechamento;30.107540
2782;26/10/2020;Fechamento;31.154560
2783;27/10/2020;Fechamento;31.638721
2784;28/10/2020;Fechamento;30.363506
2785;29/10/2020;Fechamento;29.842478
2786;30/10/2020;Fechamento;28.508411
2787;31/10/2020;Fechamento;28.431215
2788;01/11/2020;Fechamento;28.461565
